slice,window,n,years,meanProbabilityA,observedWinRateA,calibrationResidualA,meanFavoriteProbability,accuracy,favoriteResidual,favoriteResidualNaiveSE,logloss,brier,lossContribution
"tier_k:[1.1,1.4)",2016,1469,1,0.5210109280507642,0.5064669843430906,-0.0145439437076737,0.6708277392743137,0.673927842069435,0.003100102795121324,0.011812463100470674,0.5956035195252298,0.20484594028331277,0.03265438419730397
"tier_k:[1.1,1.4)",2017,1375,1,0.5214804402608164,0.5003636363636363,-0.021116803897180004,0.6680491121058815,0.6698181818181819,0.0017690697123003852,0.012450033746805892,0.6147102859969166,0.21297771917518302,0.031545369980061216
"tier_k:[1.1,1.4)",2018,1486,1,0.5114805318335968,0.5262449528936743,0.014764421060077443,0.6656113754041082,0.6662180349932705,0.0006066595891623807,0.011861894363759031,0.6040743149937257,0.2089466068128698,0.03350206882438891
"tier_k:[1.1,1.4)",2019,1376,1,0.5200938329439813,0.5101744186046512,-0.009919414339330046,0.6713245956027765,0.6758720930232558,0.004547497420479371,0.012259693492636654,0.6000051505056171,0.2066832959662109,0.030813133055748645
"tier_k:[1.4,inf)",tune,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2010,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2011,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2012,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2013,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2014,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2015,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2016,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2017,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2018,0,0,,,,,,,,,,
"tier_k:[1.4,inf)",2019,0,0,,,,,,,,,,
tier_k:missing,tune,0,0,,,,,,,,,,
tier_k:missing,2010,0,0,,,,,,,,,,
tier_k:missing,2011,0,0,,,,,,,,,,
tier_k:missing,2012,0,0,,,,,,,,,,
tier_k:missing,2013,0,0,,,,,,,,,,
tier_k:missing,2014,0,0,,,,,,,,,,
tier_k:missing,2015,0,0,,,,,,,,,,
tier_k:missing,2016,0,0,,,,,,,,,,
tier_k:missing,2017,0,0,,,,,,,,,,
tier_k:missing,2018,0,0,,,,,,,,,,
tier_k:missing,2019,0,0,,,,,,,,,,
surface:hard,tune,16755,10,0.503982555971227,0.5076096687555953,0.0036271127843683568,0.6833743289969383,0.6814085347657416,-0.001965794231196784,0.0034713096427353325,0.5878002923268976,0.2018894074582697,0.36756713808827235
surface:hard,2010,1570,1,0.5043809078326351,0.5121019108280255,0.007721002995390449,0.6946931933562254,0.7210191082802547,0.026325914924029418,0.010961617767476185,0.5595961774895575,0.1892194873384988,0.03278965435017561
surface:hard,2011,1678,1,0.4873710173785277,0.4922526817640048,0.004881664385477012,0.7032066781129118,0.7020262216924911,-0.0011804564204208386,0.01079517461974898,0.57344956898691,0.19543192181121374,0.03591283036351552
surface:hard,2012,1679,1,0.4872595359097089,0.4871947587849911,-6.477712471783729e-05,0.693820154250823,0.6974389517569982,0.003618797506175214,0.010720117391386595,0.5652593173064461,0.19285039422860417,0.035421004469564935
surface:hard,2013,1624,1,0.49267010548620643,0.4883004926108374,-0.004369612875368953,0.7031211700284504,0.687807881773399,-0.015313288255051554,0.010851430453440784,0.5606314151807983,0.19134849690093644,0.03398019774030068
surface:hard,2014,1738,1,0.5001619999947381,0.5276179516685846,0.027455951673846554,0.6986480262825344,0.6904487917146145,-0.008199234567919874,0.010814416028256585,0.5939220942776187,0.20321214628145365,0.03852491602054569
surface:hard,2015,1615,1,0.5040772144054403,0.508359133126935,0.0042819187214946965,0.670371851480805,0.6569659442724458,-0.01340590720835914,0.011435588468962499,0.6095770514338463,0.2112468297292686,0.03674206680845196
surface:hard,2016,1820,1,0.517795015970999,0.5164835164835165,-0.0013114994874824392,0.6685004752235912,0.6703296703296703,0.0018291951060791247,0.010687469851402924,0.6019128590999315,0.20777318546376797,0.040885325205713044
surface:hard,2017,1760,1,0.518138755996808,0.509090909090909,-0.009047846905898979,0.6690426565163807,0.6573863636363636,-0.011656292880016971,0.010950864828841382,0.608188124644507,0.21107768300242233,0.03994965661619513
surface:hard,2018,1744,1,0.5103798507705699,0.5235091743119266,0.013129323541356677,0.6658959660385103,0.6536697247706422,-0.012226241267868173,0.01097331924285922,0.6058299198109685,0.210030621439083,0.03943298425581582
surface:hard,2019,1527,1,0.5164088173650205,0.5088408644400786,-0.007567952924941875,0.6680325008645409,0.6817288801571709,0.013696379292630068,0.011581113151457902,0.5953374521942963,0.20485804027353294,0.03392850225799397
surface:clay,tune,7341,10,0.5032706106477152,0.5017027652908324,-0.0015678453568828583,0.6760181535339148,0.6798801253235254,0.0038619717896106044,0.0052642422289758545,0.5915345701686272,0.20342280226684561,0.16206819734298322
surface:clay,2010,897,1,0.5102449989466834,0.5317725752508361,0.021527576304152696,0.6908395247875199,0.6845039018952063,-0.006335622892313626,0.014998679145828465,0.5884680454016341,0.2016046371205142,0.019700523875691045
surface:clay,2011,786,1,0.5020038692639984,0.4758269720101781,-0.02617689725382032,0.6923644846596211,0.683206106870229,-0.009158377789392061,0.01611217196456683,0.5930973099993395,0.20387151293511538,0.01739846553928047
surface:clay,2012,832,1,0.4998383975599689,0.4951923076923077,-0.0046460898676612275,0.6834994426167756,0.6959134615384616,0.01241401892168595,0.015293282658801782,0.572078247248313,0.19451212278033608,0.017764018127588134
surface:clay,2013,772,1,0.49540477501257774,0.49222797927461137,-0.0031767957379663296,0.6934533765715405,0.7020725388601037,0.008619162288563168,0.0159270441314451,0.5724196324934488,0.19565442646237136,0.016492795263303075
surface:clay,2014,635,1,0.5121183226068179,0.4881889763779528,-0.023929346228865125,0.6898415917150191,0.6787401574803149,-0.01110143423470427,0.017750519438769333,0.5832889045866932,0.1998845580215125,0.013823559543649706
surface:clay,2015,648,1,0.4972404967323858,0.49537037037037035,-0.0018701263620154178,0.6710977797184613,0.6635802469135802,-0.007517532804880996,0.017801528630936297,0.5932799231428127,0.2050872040734074,0.014348189527377125
surface:clay,2016,703,1,0.5035560567463838,0.48933143669985774,-0.014224620046526077,0.6542313584018833,0.6799431009957326,0.025711742593849292,0.017186110733569255,0.6020928206664019,0.20800550001405843,0.015797240163039506
surface:clay,2017,661,1,0.5029418058039943,0.5249621785173979,0.022020372713403638,0.66746165013638,0.6717095310136157,0.004247880877235712,0.018039221225749864,0.6188522579286461,0.21479095609676652,0.015266900891648692
surface:clay,2018,705,1,0.5078428735890022,0.5163120567375886,0.008469183148586457,0.6560185165834399,0.6695035460992907,0.013485029515850839,0.017087717993626027,0.5962907631322358,0.20574288080674555,0.01568951959424596
surface:clay,2019,702,1,0.5014901285488392,0.5042735042735043,0.002783375724664981,0.6527344181775188,0.6609686609686609,0.00823424279114226,0.017238793217677028,0.6025590757706157,0.20838817286722447,0.01578698481715952
surface:grass,tune,2698,10,0.5019604923696385,0.5037064492216456,0.0017459568520071427,0.6730896528648986,0.667531504818384,-0.005558148046514634,0.008808673877400737,0.6059319177846846,0.20929850059495753,0.06101382078760465
surface:grass,2010,235,1,0.4832089278648864,0.4723404255319149,-0.010868502332971482,0.7119130582929469,0.6553191489361702,-0.05659390935677667,0.029433083439721657,0.5932531779499455,0.20591856835637345,0.005203198358521952
surface:grass,2011,238,1,0.4660266352320691,0.4117647058823529,-0.05426192934971621,0.702392388312751,0.6848739495798319,-0.01751843873291907,0.029095815993127577,0.5895961667512357,0.20094315816414646,0.005237138452145783
surface:grass,2012,297,1,0.47788723926486065,0.468013468013468,-0.009873771251392665,0.6844718640123594,0.696969696969697,0.0124978329573376,0.02600033513827564,0.5837566853288952,0.20025735431021421,0.006470692526038736
surface:grass,2013,237,1,0.480434329046318,0.48523206751054854,0.0047977384642305665,0.6626487651528038,0.6540084388185654,-0.008640326334238448,0.030152256259768886,0.619416225239269,0.2146360748220883,0.005478899954531117
surface:grass,2014,238,1,0.5087855203039414,0.5168067226890757,0.008021202385134206,0.6869370972431225,0.6470588235294118,-0.03987827371371085,0.030142190483847184,0.6222552115972485,0.21691701709237873,0.005527235215352136
surface:grass,2015,284,1,0.5093534310015835,0.528169014084507,0.018815583082923512,0.6550268084085641,0.6549295774647887,-9.723094377536712e-05,0.027206894473357404,0.605250017630599,0.20948088470214324,0.006415279727069126
surface:grass,2016,289,1,0.5106008630875678,0.5259515570934256,0.015350694005857804,0.6539713045676402,0.6470588235294118,-0.0069124810382284255,0.026914970983234938,0.604312371186624,0.2086794933462769,0.006518111341081374
surface:grass,2017,287,1,0.5352971943394874,0.554006968641115,0.018709774301627468,0.6544858875923231,0.6968641114982579,0.042378223905934695,0.026350347374444607,0.5872276881906547,0.20037738459303683,0.006290003228734713
surface:grass,2018,297,1,0.5226973364705901,0.5218855218855218,-0.0008118145850683117,0.6643322117599907,0.6632996632996633,-0.0010325484603273566,0.027559014545066415,0.6417949854234954,0.2248128538340969,0.0071140221941769855
surface:grass,2019,296,1,0.5129835937765876,0.5304054054054054,0.01742181162881786,0.667332969512421,0.668918918918919,0.0015859494064979249,0.026736778953576807,0.6118482126080862,0.21088484313518616,0.006759239789952733
surface:other,tune,0,0,,,,,,,,,,
surface:other,2010,0,0,,,,,,,,,,
surface:other,2011,0,0,,,,,,,,,,
surface:other,2012,0,0,,,,,,,,,,
surface:other,2013,0,0,,,,,,,,,,
surface:other,2014,0,0,,,,,,,,,,
surface:other,2015,0,0,,,,,,,,,,
surface:other,2016,0,0,,,,,,,,,,
surface:other,2017,0,0,,,,,,,,,,
surface:other,2018,0,0,,,,,,,,,,
surface:other,2019,0,0,,,,,,,,,,
round:R128,tune,3139,10,0.5117888428677431,0.5004778591908251,-0.011310983676917966,0.6956302898896963,0.7037273016884358,0.008097011798739472,0.007867085103835075,0.5695432237378034,0.19427960756129595,0.06672375081409886
round:R128,2010,318,1,0.501086758015921,0.4937106918238994,-0.0073760661920215555,0.7112363669036398,0.7264150943396226,0.015178727435982886,0.023720924320879144,0.5303738516287908,0.17860066721846538,0.006294651221092613
round:R128,2011,313,1,0.5058191969136422,0.46006389776357826,-0.04575529915006394,0.7110203105866789,0.7028753993610224,-0.008144911225656503,0.024659650472653647,0.5567047879563867,0.18979302834610937,0.006503269337551281
round:R128,2012,307,1,0.4906466098570543,0.4820846905537459,-0.008561919303308421,0.6969599826690327,0.6872964169381107,-0.009663565730922037,0.02561484136026306,0.5839731902090515,0.20086613446353746,0.0066910416285055905
round:R128,2013,318,1,0.4947185478302574,0.5062893081761006,0.011570760345843232,0.7083982805100074,0.720125786163522,0.011727505653514617,0.024176044208322353,0.5459601425984572,0.18541804738824705,0.006479634446006918
round:R128,2014,312,1,0.5034231629196839,0.5256410256410257,0.022217862721341682,0.6981630511300736,0.7243589743589743,0.026195923228900842,0.02484968712280706,0.5687199672866158,0.19273088787535086,0.006622401649377627
round:R128,2015,314,1,0.5102243342224723,0.5031847133757962,-0.007039620846675999,0.6789861827104828,0.6496815286624203,-0.029304654048062397,0.026133271160031314,0.6189269751800511,0.2146214434058023,0.0072532309549352865
round:R128,2016,313,1,0.5201757426814579,0.4728434504792332,-0.047332292202224735,0.6903158660839237,0.7188498402555911,0.02853397417166734,0.024423560631719674,0.5567529356853689,0.18692540562859095,0.00650383178582968
round:R128,2017,313,1,0.5262416205897243,0.4696485623003195,-0.05659305828940488,0.6884294932644788,0.7060702875399361,0.017640794275457457,0.02543206371502666,0.5886531109896005,0.2021096354418838,0.006876480694922183
round:R128,2018,317,1,0.5515536226676347,0.5741324921135647,0.022578869445929867,0.6865229495690137,0.7034700315457413,0.016947081976727594,0.02515042561527235,0.5840804121336252,0.20017107871439982,0.006910259410553078
round:R128,2019,314,1,0.5135018209438126,0.5159235668789809,0.0024217459351683884,0.6860509056690817,0.697452229299363,0.011401323630281417,0.024755048066608283,0.5622430505369024,0.1919402728766894,0.0065889496853246
round:R64,tune,4132,10,0.5059856976027425,0.5137947725072604,0.00780907490451793,0.6911471008115219,0.6844143272023233,-0.006732773609198567,0.006963353292256031,0.5849865338644915,0.20035045240009763,0.09021289683989248
round:R64,2010,401,1,0.5040834398014096,0.5411471321695761,0.03706369236816639,0.7091785146793725,0.6932668329177057,-0.015911681761666827,0.022221673173150356,0.5783657265254746,0.19777428506220868,0.008655842962480977
round:R64,2011,430,1,0.48594510898527277,0.5069767441860465,0.02103163520077376,0.7152399006987953,0.6767441860465117,-0.03849571465228376,0.02127406359723398,0.5722068928721004,0.19564122049848792,0.009182987382809702
round:R64,2012,424,1,0.47306972443488254,0.46462264150943394,-0.00844708292544861,0.6992053665841707,0.6933962264150944,-0.00580914016907635,0.021644520671427768,0.5770765820177124,0.1982030174750545,0.009131912770602001
round:R64,2013,406,1,0.4855516085636432,0.5098522167487685,0.024300608185125267,0.701073040417797,0.6847290640394089,-0.016343976378388213,0.022059908242128314,0.5796595653767733,0.19735614398256124,0.008783376261214075
round:R64,2014,407,1,0.5080728043196354,0.5356265356265356,0.027553731306900163,0.7125904338821383,0.7076167076167076,-0.0049737262654306995,0.02169377441719643,0.5636613451686705,0.19109639642943116,0.008561997741421546
round:R64,2015,421,1,0.49937358433553564,0.5130641330166271,0.013690548681091451,0.6871885451575234,0.6864608076009501,-0.0007277375565734206,0.021591236158560824,0.5765924559269044,0.19579675072094388,0.009059693362141777
round:R64,2016,440,1,0.5203786325394768,0.5204545454545455,7.59129150686463e-05,0.6722394015892501,0.6772727272727272,0.005033325683477093,0.021539198327123393,0.5912593071054979,0.20369370571592907,0.009709416105337727
round:R64,2017,399,1,0.531488276399339,0.5137844611528822,-0.017703815246456842,0.6700748015584298,0.6541353383458647,-0.01593946321256515,0.023334936577361038,0.6265772220196332,0.21697273398515057,0.009330608031120163
round:R64,2018,401,1,0.5237287006133635,0.5361596009975063,0.012430900384142692,0.6747090389178082,0.6932668329177057,0.0185577939998975,0.022251507242058544,0.5798215040511571,0.19839622153549613,0.008677630183045234
round:R64,2019,403,1,0.5306600251197345,0.4987593052109181,-0.0319007199088164,0.6693626744330314,0.6774193548387096,0.008056680405678187,0.022806215473562746,0.6063177718914108,0.2091545427182415,0.009119432039719287
round:R32,tune,8385,10,0.5058893246825117,0.5086463923673226,0.0027570676848108684,0.675627772502079,0.6684555754323196,-0.0071721970697593874,0.0049764922992923954,0.6016635535609235,0.2076851878824275,0.18828651551124667
round:R32,2010,839,1,0.5109268051402259,0.5280095351609059,0.017082730020679882,0.6954132557654438,0.7032181168057211,0.007804861040277315,0.015211462066752477,0.5695634917289941,0.1939645443943712,0.0178347305202891
round:R32,2011,823,1,0.5010319048202718,0.47023086269744835,-0.030801042122823485,0.7039714659944213,0.6865127582017011,-0.017458707792720206,0.015635899346031715,0.5865062071178554,0.20126847482908275,0.01801502606770154
round:R32,2012,848,1,0.49115007643195574,0.49410377358490565,0.00295369715294988,0.6833760505289873,0.6780660377358491,-0.005310012793138326,0.015531963553761586,0.5935393321714605,0.20436007862042865,0.018784853089549844
round:R32,2013,825,1,0.4972233025524748,0.4860606060606061,-0.011162696491868811,0.6862376369573875,0.6606060606060606,-0.025631576351326932,0.01574568108331675,0.5934135864548313,0.2049483912749295,0.018271486482990065
round:R32,2014,799,1,0.5085947414944584,0.5181476846057572,0.009552943111298796,0.6913485646594959,0.6458072590738423,-0.04554130558565364,0.01665473606640016,0.6424037324777445,0.22342343680072327,0.019156549311402475
round:R32,2015,845,1,0.5140221380478339,0.5349112426035503,0.02088910455571636,0.6608787896467094,0.6627218934911243,0.0018431038444147979,0.015713418169681075,0.6013877205300961,0.20839671195730358,0.018965911168467985
round:R32,2016,881,1,0.5111198192526485,0.49375709421112374,-0.017362725041524776,0.6600031829069091,0.6640181611804767,0.004014978273567583,0.01535884512357038,0.6014234225768789,0.20760294875678026,0.01977510021983393
round:R32,2017,859,1,0.5141993008733482,0.5331781140861467,0.018978813212798422,0.666518464993439,0.6682188591385332,0.0017003941450941251,0.015616498340463032,0.6051651065365274,0.20924765885862212,0.01940124007295951
round:R32,2018,878,1,0.5081101653792068,0.5330296127562643,0.024919447377057407,0.6540361570714991,0.6457858769931663,-0.008250280078332785,0.015676735396871963,0.6198245688558517,0.2155996158023741,0.020310740145384705
round:R32,2019,788,1,0.5016881476444318,0.49238578680203043,-0.009302360842401367,0.656844798346899,0.6700507614213198,0.013205963074420898,0.016261606201717252,0.6042549704630633,0.20828854859712967,0.017770878432667534
round:R16,tune,4274,10,0.4994254051031921,0.5063172671970051,0.006891862093812928,0.6748039930546644,0.6698642957416939,-0.004939697312970527,0.0069575836027200655,0.5997343284033718,0.20687165466265334,0.09566561616764989
round:R16,2010,423,1,0.4799217029378298,0.48936170212765956,0.00943999918982973,0.6880065208369027,0.6808510638297872,-0.007155457007115424,0.021891974397371033,0.5917434290140873,0.20229830571737353,0.009341922462975253
round:R16,2011,422,1,0.478662761149858,0.504739336492891,0.026076575343032964,0.6967924796600168,0.7037914691943128,0.006998989534295897,0.021956728966984772,0.5981450989859518,0.2030122215118747,0.00942066252788205
round:R16,2012,442,1,0.4894362108087738,0.497737556561086,0.008301345752312157,0.6919566965502645,0.6877828054298643,-0.004173891120400294,0.0208659490026079,0.5632244272159855,0.1920234534178153,0.009291079974228022
round:R16,2013,413,1,0.49676434396713465,0.48426150121065376,-0.012502842756480908,0.6934642141214333,0.6924939467312349,-0.0009702673901984627,0.02153468620635045,0.5578853336089463,0.19106293794127244,0.008599187981656148
round:R16,2014,403,1,0.5006690941172887,0.47146401985111663,-0.02920507426617194,0.6903387070775516,0.674937965260546,-0.015400741817005681,0.022445226888088594,0.592306181410841,0.20276004329173966,0.008908688180509402
round:R16,2015,436,1,0.508536220054347,0.5298165137614679,0.021280293707120906,0.6667596192868053,0.6513761467889908,-0.015383472497814441,0.02204819791946389,0.6084418405056458,0.21170016992678656,0.009900748020469566
round:R16,2016,444,1,0.5210134314320398,0.5563063063063063,0.03529287487426648,0.6552162388205521,0.6531531531531531,-0.0020630856673990545,0.022477829143086034,0.6395798971084248,0.22383124804516616,0.010598397936707494
round:R16,2017,430,1,0.523384615616688,0.5116279069767442,-0.011756708639943856,0.6565511886940992,0.6488372093023256,-0.007713979391773593,0.022476016265431848,0.621668909748581,0.21677799625139424,0.009976772082999547
round:R16,2018,464,1,0.4935759789169367,0.5129310344827587,0.019355055565821865,0.6525535026364031,0.646551724137931,-0.0060017784984720615,0.021286205460426925,0.6047490320947244,0.20982249870946942,0.010472626367543186
round:R16,2019,397,1,0.5016400434906146,0.4987405541561713,-0.002899489334443369,0.6596019191898008,0.6624685138539043,0.0028665946641034455,0.02327594238839648,0.6179176014408234,0.21454893701587724,0.009155530632679215
round:QF,tune,2145,10,0.5014144627704235,0.4937062937062937,-0.0077081690641297475,0.6599104724223015,0.6582750582750583,-0.0016354141472433336,0.00995743683187202,0.6121201096309048,0.2125814500504199,0.04900341998799324
round:QF,2010,217,1,0.5062274143097593,0.511520737327189,0.0052933230174297035,0.6809865732699328,0.7004608294930875,0.019474256223154757,0.03068722758760784,0.5946000774077949,0.20378772905039116,0.004815563812700287
round:QF,2011,209,1,0.46621730778734294,0.4449760765550239,-0.02124123123231908,0.6710760476804832,0.6650717703349283,-0.006004277345555022,0.03183541540160588,0.6114581349144225,0.2108427354953457,0.004769528633168407
round:QF,2012,219,1,0.4860083473962004,0.45662100456621,-0.02938734282999036,0.6711683677194685,0.634703196347032,-0.03646517137243655,0.03112299708420654,0.6091874296389159,0.21249343527899048,0.004979176199556713
round:QF,2013,214,1,0.49925146745995524,0.5093457943925234,0.010094326932568084,0.6915185236171775,0.7149532710280374,0.023434747410859883,0.029930551592011564,0.5623368839542396,0.19136266404845081,0.004491307500418276
round:QF,2014,198,1,0.5086600470692545,0.5454545454545454,0.036794498385290926,0.6820644621040144,0.6414141414141414,-0.040650320689873135,0.03231075295539399,0.5946408484665142,0.2073174456114563,0.004394225871328275
round:QF,2015,215,1,0.4838247014667631,0.4558139534883721,-0.02801074797839095,0.6555350991452874,0.6697674418604651,0.014232342715177811,0.03087044967471534,0.5910385338876449,0.20414127748665659,0.004742602253707684
round:QF,2016,229,1,0.5251794535647575,0.4759825327510917,-0.04919692081366569,0.6401857821825115,0.6855895196506551,0.045403737468143565,0.029761952460277786,0.593928426356359,0.20401792902458254,0.005076121879361283
round:QF,2017,220,1,0.5170672784107009,0.5,-0.017067278410701006,0.6368011109511085,0.6454545454545455,0.008653434503436986,0.03183483699898337,0.6347324611581568,0.2220219313673582,0.005211657141703161
round:QF,2018,219,1,0.4970149508889822,0.4292237442922374,-0.06779120659674474,0.6399937132112502,0.6073059360730594,-0.032687777138190884,0.0328948349914006,0.6696267530183174,0.23695978764053724,0.005473175297119187
round:QF,2019,205,1,0.5237241160836601,0.6195121951219512,0.0957880790382911,0.6324971944452025,0.6146341463414634,-0.017863048103739045,0.03378969151670431,0.6600553420630704,0.2332347120575404,0.005050061398929963
round:SF,tune,1099,10,0.49614676211937164,0.49226569608735216,-0.003881066032019556,0.6529502206586698,0.6478616924476797,-0.005088528210989981,0.014007829059258774,0.6199356104596568,0.21547465701820323,0.025427679177993687
round:SF,2010,107,1,0.4955417020749413,0.4953271028037383,-0.0002145992712029735,0.6657722409829062,0.7383177570093458,0.07254551602643955,0.041734205538405754,0.5621680251643952,0.18988770655926354,0.0022449794242214785
round:SF,2011,107,1,0.47792912314200664,0.4672897196261682,-0.010639403515838452,0.6628674905430713,0.6915887850467289,0.028721294503657527,0.04398982291284574,0.598959383193454,0.20594599186773987,0.0023919031873441657
round:SF,2012,112,1,0.5078218360712421,0.5803571428571429,0.07253530678590078,0.6565817368789639,0.7053571428571429,0.048775405978178844,0.042010308082480796,0.58045726067869,0.19827916458386577,0.0024263347464362644
round:SF,2013,110,1,0.44255820563761206,0.35454545454545455,-0.0880127510921575,0.6820512926652477,0.7,0.017948707334752453,0.04026449504100592,0.5307088606611177,0.17703617823387227,0.0021787704214646167
round:SF,2014,107,1,0.48556996388798945,0.4953271028037383,0.009757138915748838,0.6813655647561095,0.6822429906542056,0.0008774258980959493,0.045297141513744955,0.6349238441245413,0.2174948589837278,0.0025355247936599953
round:SF,2015,111,1,0.48942002155758374,0.44144144144144143,-0.04797858011614227,0.6546407441191672,0.5585585585585585,-0.09608218556060853,0.04712867948711676,0.7127525649497394,0.25355415370403506,0.0029527332503329505
round:SF,2016,116,1,0.5162575478873954,0.5258620689655172,0.009604521078121809,0.6281910677129605,0.5775862068965517,-0.050604860816408755,0.04419174922817853,0.6411415062461094,0.22714558242056307,0.0027757115296166562
round:SF,2017,109,1,0.5414162763585405,0.5963302752293578,0.054913998870817264,0.6366268704931223,0.6146788990825688,-0.02194797141055355,0.045499989643129034,0.6354950191993929,0.2240686116617223,0.002585241363466964
round:SF,2018,114,1,0.5011299645386181,0.4824561403508772,-0.018673824187741054,0.6301683182985438,0.5877192982456141,-0.042449020052929755,0.04584651321154219,0.6704595368873791,0.2393169327265948,0.0028525933867717106
round:SF,2019,106,1,0.5022244419484122,0.4811320754716981,-0.02109236647671403,0.6338879760033787,0.6320754716981132,-0.0018125043052655558,0.04575403058048728,0.627861040367415,0.21981357317967398,0.002483887074678883
round:F,tune,570,10,0.48872047607903574,0.48947368421052634,0.0007532081314906119,0.6499927668527499,0.6228070175438597,-0.027185749308890284,0.01976828190183774,0.635070330508474,0.2230957125259348,0.01351011750353923
round:F,2010,57,1,0.5477019033540208,0.6140350877192983,0.0663331843652774,0.6665822753248197,0.631578947368421,-0.035003327956398704,0.06211475655310906,0.6174599976405597,0.21728683994053546,0.0013135485506274502
round:F,2011,55,1,0.5001863194958122,0.5454545454545454,0.045268225958733276,0.6727264380720762,0.6363636363636364,-0.036362801708439633,0.0668934030594684,0.681778345227092,0.2429575314834181,0.0013994852947484533
round:F,2012,58,1,0.4667592096926734,0.3793103448275862,-0.08744886486508711,0.6589917903121583,0.6551724137931034,-0.0038193765190546814,0.05967803969731239,0.5877696019194056,0.20301828769749197,0.0012723235392746706
round:F,2013,56,1,0.5129400393957496,0.5357142857142857,0.02277424631853611,0.6679428964003257,0.6428571428571429,-0.025085753543182827,0.06127074626283158,0.5992378861708573,0.20710503414906528,0.0012524192589970892
round:F,2014,55,1,0.499409126331693,0.4909090909090909,-0.008500035422602095,0.6865201451217542,0.7454545454545455,0.0589344003327913,0.05871119202918264,0.5660808214669275,0.18961148329491395,0.0011619931768560503
round:F,2015,56,1,0.4597390565437025,0.48214285714285715,0.022403800599154665,0.6310037766269252,0.6785714285714286,0.047567651944503374,0.059667457710096315,0.5783086222666486,0.19807398453875066,0.0012086766756338105
round:F,2016,61,1,0.477747866048036,0.45901639344262296,-0.018731472605412938,0.6384629081969675,0.6557377049180327,0.017274796721065185,0.0625660730487687,0.6652738520501551,0.23516922840638582,0.001514581808429479
round:F,2017,59,1,0.476595486697004,0.4576271186440678,-0.01896836805293613,0.6169173615842398,0.4745762711864407,-0.14234109039779924,0.06516485892062153,0.7283817017797168,0.26655559862801587,0.0016038859597299134
round:F,2018,60,1,0.45476185536486824,0.48333333333333334,0.028571477968465077,0.6415692327900284,0.65,0.008430767209971485,0.06022569003578066,0.6171891967827392,0.21407196851261864,0.0013820762785311767
round:F,2019,53,1,0.49593179155902817,0.4528301886792453,-0.04310160287978287,0.62152966242215,0.4528301886792453,-0.1686994737429049,0.06625490971048587,0.7083357695338527,0.256724591599854,0.0014011269607111364
round:RR,tune,3048,10,0.498418930904415,0.5068897637795275,0.008470832875112487,0.7004034224061289,0.7296587926509186,0.02925537024478977,0.007725867638836902,0.5430266424225006,0.18272835345296443,0.06177297925295895
round:RR,2010,340,1,0.5172677929925439,0.4970588235294118,-0.020208969463132127,0.6929758857684046,0.7235294117647059,0.030553525996301324,0.023683671793285548,0.5667827519360554,0.19108414690929826,0.007192137630001449
round:RR,2011,343,1,0.4827612773817045,0.4752186588921283,-0.007542618489576149,0.698686741233297,0.749271137026239,0.050584395792942036,0.022768788772717014,0.536315259838446,0.17985764892213568,0.006865571923736172
round:RR,2012,397,1,0.507133263864794,0.4987405541561713,-0.008392709708622687,0.7091095434040271,0.7959697732997482,0.08686022989572102,0.019156615718090818,0.4773458142135341,0.15286716614269677,0.007072713601656081
round:RR,2013,291,1,0.4891356178332559,0.4845360824742268,-0.0045995353590289785,0.7264400591105545,0.7216494845360825,-0.0047905745744720694,0.025191017202362612,0.5428510995215032,0.18405328043477498,0.005895710605387678
round:RR,2014,330,1,0.49526959303690654,0.5333333333333333,0.038063740296426826,0.701915278778625,0.7333333333333333,0.03141805455470828,0.02321743556431629,0.5305479984650302,0.1783343185182685,0.006534330054992161
round:RR,2015,149,1,0.47209650088521393,0.40939597315436244,-0.06270052773085148,0.6909417747623984,0.6442953020134228,-0.04664647274897565,0.038024052479263465,0.6153521507848458,0.21615852132789667,0.0034219403772091524
round:RR,2016,327,1,0.49110421188091363,0.5474006116207951,0.056296399739881424,0.6797693143279587,0.6819571865443425,0.0021878722163837885,0.024962056629797568,0.59058351981438,0.2031367791925212,0.0072076140546130565
round:RR,2017,319,1,0.4814441886658148,0.5329153605015674,0.05147117183575261,0.6989446035739416,0.7178683385579937,0.018923734984052195,0.02413337313222345,0.547695850755511,0.18556757194478826,0.006520675389677092
round:RR,2018,293,1,0.5123355163136616,0.515358361774744,0.0030228454610824406,0.7010773025836836,0.689419795221843,-0.011657507361840602,0.02567201280889696,0.5630786511533564,0.1925791520426609,0.0061574249752904915
round:RR,2019,259,1,0.5250383745561173,0.528957528957529,0.003919154401411577,0.7004317441627006,0.7837837837837838,0.0833520396210832,0.02481370260816235,0.5074163552075679,0.16580328048758597,0.004904860640395614
