event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXWTAMATCH-26MAY18TEIGRA,wta,2026,2026-05-18T13:00:00Z,2026-05-18,Rabat,R32,Clay,atp250,3,Jil Teichmann,Julia Grabher,207,123,results,KXWTAMATCH-26MAY18TEIGRA-TEI,KXWTAMATCH-26MAY18TEIGRA-GRA,0.4450,0.5450,0.4495,0.4495,0.0100,2026-05-18T07:51:00Z,candle,228201.45,145513.99,0.00,0.4404,backtest,0.1.0,2026-07-07,matched,completed,Jil Teichmann,1,2026-05-18,yes
KXWTAMATCH-26MAY18VANUDV,wta,2026,2026-05-18T13:00:00Z,2026-05-18,Rabat,R32,Clay,atp250,3,Hanne Vandewinkel,Panna Udvardy,102,68,results,KXWTAMATCH-26MAY18VANUDV-VAN,KXWTAMATCH-26MAY18VANUDV-UDV,0.4550,0.5550,0.4505,0.4505,0.0100,2026-05-18T07:54:00Z,candle,155176.34,128071.78,0.00,0.3538,backtest,0.1.0,2026-07-07,matched,completed,Panna Udvardy,0,2026-05-18,no
KXWTAMATCH-26MAY18WALKAL,wta,2026,2026-05-18T13:00:00Z,2026-05-18,Rabat,R32,Clay,atp250,3,Anhelina Kalinina,Simona Waltert,84,93,results,KXWTAMATCH-26MAY18WALKAL-KAL,KXWTAMATCH-26MAY18WALKAL-WAL,0.6450,0.3550,0.6450,0.6450,0.0100,2026-05-18T07:55:00Z,candle,139702.10,100997.54,0.00,0.5388,backtest,0.1.0,2026-07-07,matched,completed,Anhelina Kalinina,1,2026-05-18,yes
KXWTAMATCH-26MAY19BEGLAM,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Irina-Camelia Begu,Suzan Lamens,455,143,live,KXWTAMATCH-26MAY19BEGLAM-BEG,KXWTAMATCH-26MAY19BEGLAM-LAM,0.5000,0.5000,0.5000,0.5000,0.0200,2026-05-19T10:16:00Z,candle,427140.63,239717.05,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY19CHWMON,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Carole Monnet,Maja Chwalinska,189,22,live,KXWTAMATCH-26MAY19CHWMON-MON,KXWTAMATCH-26MAY19CHWMON-CHW,0.1250,0.8750,0.1250,0.1250,0.0100,2026-05-19T10:55:00Z,candle,108235.65,84075.81,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY19COSHON,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Mai Hontama,Sofia Costoulas,199,155,live,KXWTAMATCH-26MAY19COSHON-HON,KXWTAMATCH-26MAY19COSHON-COS,0.2850,0.7150,0.2850,0.2850,0.0300,2026-05-19T10:55:00Z,candle,52648.11,41833.90,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY19MINRAD,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Greet Minnen,Lola Radivojevic,174,154,live,KXWTAMATCH-26MAY19MINRAD-MIN,KXWTAMATCH-26MAY19MINRAD-RAD,0.4050,0.6000,0.4030,0.4070,0.0400,2026-05-19T10:51:00Z,candle,62082.53,45055.06,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY19PAPGUO,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Despina Papamichail,Hanyu Guo,170,164,live,KXWTAMATCH-26MAY19PAPGUO-PAP,KXWTAMATCH-26MAY19PAPGUO-GUO,0.3450,0.6600,0.3433,0.3433,0.0200,2026-05-19T10:15:00Z,candle,77788.48,49238.61,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY19PRIAVD,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Elena Pridankina,Julia Avdeeva,183,175,live,KXWTAMATCH-26MAY19PRIAVD-PRI,KXWTAMATCH-26MAY19PRIAVD-AVD,0.7050,0.2950,0.7050,0.7050,0.0300,2026-05-19T10:30:00Z,candle,49127.04,44760.22,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY19STOJOR,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Mary Stoiana,Matilde Jorge,121,269,live,KXWTAMATCH-26MAY19STOJOR-STO,KXWTAMATCH-26MAY19STOJOR-JOR,0.7300,0.2650,0.7337,0.7350,0.0400,2026-05-19T10:55:00Z,candle,158730.47,115906.74,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY19VONSAK,wta,2026,2026-05-19T11:00:00Z,2026-05-19,French Open Women Singles Qualification Round 2,,,,,Himeno Sakatsume,Kathinka Von Deichmann,130,285,live,KXWTAMATCH-26MAY19VONSAK-SAK,KXWTAMATCH-26MAY19VONSAK-VON,0.7100,0.2950,0.7065,0.7000,0.0200,2026-05-19T10:55:00Z,candle,59429.75,42883.51,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY19ANNALE,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Ann Li,Ekaterina Alexandrova,30,14,results,KXWTAMATCH-26MAY19ANNALE-ANN,KXWTAMATCH-26MAY19ANNALE-ALE,0.4950,0.4950,0.5000,0.4925,0.0100,2026-05-19T07:55:00Z,candle,882662.14,553091.42,0.00,0.5076,backtest,0.1.0,2026-07-07,matched,completed,Ann Li,1,2026-05-19,yes
KXWTAMATCH-26MAY19BOUOLI,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Marie Bouzkova,Oleksandra Oliynykova,27,66,results,KXWTAMATCH-26MAY19BOUOLI-BOU,KXWTAMATCH-26MAY19BOUOLI-OLI,0.5600,0.4450,0.5572,0.5550,0.0200,2026-05-20T07:55:00Z,candle,247920.06,226604.61,0.00,,,,,matched,retired,Marie Bouzkova,1,2026-05-20,yes
KXWTAMATCH-26MAY19FREFER,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Leylah Fernandez,Magdalena Frech,24,49,results,KXWTAMATCH-26MAY19FREFER-FER,KXWTAMATCH-26MAY19FREFER-FRE,0.7050,0.2950,0.7050,0.7050,0.0100,2026-05-19T07:51:00Z,candle,1472496.02,739584.62,0.00,0.7068,backtest,0.1.0,2026-07-07,matched,completed,Leylah Fernandez,1,2026-05-19,yes
KXWTAMATCH-26MAY19MBOBOI,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Lois Boisson,Victoria Mboko,50,9,results,KXWTAMATCH-26MAY19MBOBOI-BOI,KXWTAMATCH-26MAY19MBOBOI-MBO,0.3050,0.6950,0.3050,0.3050,0.0100,2026-05-19T07:48:00Z,candle,473748.23,382294.06,0.00,0.3556,backtest,0.1.0,2026-07-07,matched,completed,Victoria Mboko,0,2026-05-19,no
KXWTAMATCH-26MAY19NAVJOV,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Emma Navarro,Iva Jovic,39,17,results,KXWTAMATCH-26MAY19NAVJOV-NAV,KXWTAMATCH-26MAY19NAVJOV-JOV,0.3350,0.6750,0.3317,0.3317,0.0100,2026-05-20T07:55:00Z,candle,2549592.63,1399094.52,0.00,0.3292,backtest,0.1.0,2026-07-07,matched,completed,Emma Navarro,1,2026-05-20,yes
KXWTAMATCH-26MAY19STEKAS,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Daria Kasatkina,Peyton Stearns,62,92,results,KXWTAMATCH-26MAY19STEKAS-KAS,KXWTAMATCH-26MAY19STEKAS-STE,0.5350,0.4650,0.5350,0.5404,0.0100,2026-05-19T07:54:00Z,candle,257348.82,138399.82,0.00,0.4765,backtest,0.1.0,2026-07-07,matched,completed,Daria Kasatkina,1,2026-05-19,yes
KXWTAMATCH-26MAY19TAUCRI,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R16,Clay,atp500,3,Clara Tauson,Jaqueline Cristian,21,33,results,KXWTAMATCH-26MAY19TAUCRI-TAU,KXWTAMATCH-26MAY19TAUCRI-CRI,0.3550,0.6450,0.3550,0.3550,0.0100,2026-05-20T07:55:00Z,candle,592733.47,335380.11,0.00,0.4887,backtest,0.1.0,2026-07-07,matched,completed,Jaqueline Cristian,0,2026-05-20,no
KXWTAMATCH-26MAY19ZHABUC,wta,2026,2026-05-19T11:30:00Z,2026-05-19,Strasbourg,R32,Clay,atp500,3,Cristina Bucsa,Shuai Zhang,31,74,results,KXWTAMATCH-26MAY19ZHABUC-BUC,KXWTAMATCH-26MAY19ZHABUC-ZHA,0.5850,0.3950,0.5969,0.5969,0.0100,2026-05-19T07:53:00Z,candle,901099.40,353679.27,0.00,0.5572,backtest,0.1.0,2026-07-07,matched,completed,Shuai Zhang,0,2026-05-19,no
KXWTAMATCH-26MAY18RIESAM,wta,2026,2026-05-19T14:00:00Z,2026-05-19,French Open,R128,,,,Julia Riera,Laura Samson,169,150,live,KXWTAMATCH-26MAY18RIESAM-RIE,KXWTAMATCH-26MAY18RIESAM-SAM,0.3000,0.4900,0.3797,0.3797,0.6800,2026-05-19T10:00:00Z,candle,55.76,54.76,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY18JUVSIS,wta,2026,2026-05-19T15:45:57.23Z,2026-05-19,French Open,R128,,,,Anna Siskova,Kaja Juvan,275,165,live,KXWTAMATCH-26MAY18JUVSIS-SIS,KXWTAMATCH-26MAY18JUVSIS-JUV,0.0750,0.9200,0.0754,0.7129,0.0200,2026-05-19T15:40:00Z,candle,435666.12,297636.29,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY18ARASEI,wta,2026,2026-05-19T17:00:00Z,2026-05-19,Rabat,R32,Clay,atp250,3,Ella Seidel,Emiliana Arango,97,98,results,KXWTAMATCH-26MAY18ARASEI-SEI,KXWTAMATCH-26MAY18ARASEI-ARA,0.5400,0.4550,0.5427,0.5427,0.0200,2026-05-19T07:54:00Z,candle,871812.89,492680.91,0.00,0.3776,backtest,0.1.0,2026-07-07,matched,completed,Emiliana Arango,0,2026-05-19,no
KXWTAMATCH-26MAY18ZAVZHA,wta,2026,2026-05-19T17:00:00Z,2026-05-19,French Open,R128,,,,Carol Zhao,Katarina Zavatska,569,250,live,KXWTAMATCH-26MAY18ZAVZHA-ZHA,KXWTAMATCH-26MAY18ZAVZHA-ZAV,0.2250,0.7700,0.2261,0.2261,0.2600,2026-05-19T13:00:00Z,candle,185.86,140.45,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20BASPLI,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Karolina Pliskova,Marina Bassols Ribera,62,140,live,KXWTAMATCH-26MAY20BASPLI-PLI,KXWTAMATCH-26MAY20BASPLI-BAS,0.7750,0.2250,0.7750,0.7750,0.0100,2026-05-20T10:55:00Z,candle,215305.25,179069.62,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20DARROM,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Harriet Dart,Leyre Romero Gormaz,142,153,live,KXWTAMATCH-26MAY20DARROM-DAR,KXWTAMATCH-26MAY20DARROM-ROM,0.1050,0.9000,0.1045,0.1550,0.0300,2026-05-20T10:55:00Z,candle,106900.69,68882.03,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20FRIZID,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Anna-Lena Friedsam,Tamara Zidansek,248,149,live,KXWTAMATCH-26MAY20FRIZID-FRI,KXWTAMATCH-26MAY20FRIZID-ZID,0.9950,0.0050,0.9950,0.9950,0.0100,2026-05-20T09:54:00Z,candle,198602.70,124866.85,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20HRUAND,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Bianca Andreescu,Viktoria Hruncakova,168,227,live,KXWTAMATCH-26MAY20HRUAND-AND,KXWTAMATCH-26MAY20HRUAND-HRU,0.8300,0.1650,0.8342,0.8342,0.0200,2026-05-20T10:55:00Z,candle,575630.79,368971.98,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20JUVMAR,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Guiomar Maristany Zuleta de Reales,Kaja Juvan,,165,live,KXWTAMATCH-26MAY20JUVMAR-MAR,KXWTAMATCH-26MAY20JUVMAR-JUV,0.6450,0.3550,0.6450,0.5813,0.0100,2026-05-20T10:55:00Z,candle,59324.83,46490.78,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20KORORT,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Alina Korneeva,Jazmin Ortenzi,86,156,live,KXWTAMATCH-26MAY20KORORT-KOR,KXWTAMATCH-26MAY20KORORT-ORT,0.7150,0.2850,0.7150,0.7150,0.0100,2026-05-20T10:54:00Z,candle,318344.31,223677.10,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20KOSQUE,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Kaitlin Quevedo,Teodora Kostovic,99,158,live,KXWTAMATCH-26MAY20KOSQUE-QUE,KXWTAMATCH-26MAY20KOSQUE-KOS,0.7900,0.2050,0.7940,0.5206,0.0200,2026-05-20T10:55:00Z,candle,169257.32,119943.09,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20KRANOH,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Noma Noha Akugue,Sinja Kraus,144,92,live,KXWTAMATCH-26MAY20KRANOH-NOH,KXWTAMATCH-26MAY20KRANOH-KRA,0.0050,0.9950,0.0050,0.4472,0.0100,2026-05-20T10:53:00Z,candle,425234.85,266815.55,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20KRUGIO,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Ashlyn Krueger,Luisina Giovannini,64,162,live,KXWTAMATCH-26MAY20KRUGIO-KRU,KXWTAMATCH-26MAY20KRUGIO-GIO,0.6250,0.3750,0.6250,0.6200,0.0100,2026-05-20T10:54:00Z,candle,92162.99,58502.06,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20LIUKAW,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Claire Liu,Katarzyna Kawa,112,129,live,KXWTAMATCH-26MAY20LIUKAW-LIU,KXWTAMATCH-26MAY20LIUKAW-KAW,0.5350,0.4650,0.5350,0.5350,0.0100,2026-05-20T10:43:00Z,candle,127645.52,97125.52,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20RIEMON,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Julia Riera,Robin Montgomery,169,190,live,KXWTAMATCH-26MAY20RIEMON-RIE,KXWTAMATCH-26MAY20RIEMON-MON,0.5350,0.4650,0.5350,0.5350,0.0100,2026-05-20T10:55:00Z,candle,196591.53,145600.62,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20SALBAN,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Dominika Salkova,Susan Bandecchi,125,161,live,KXWTAMATCH-26MAY20SALBAN-SAL,KXWTAMATCH-26MAY20SALBAN-BAN,0.7250,0.2750,0.7250,0.7250,0.0100,2026-05-20T10:55:00Z,candle,933400.66,554875.02,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20SASDOD,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Aliaksandra Sasnovich,Oceane Dodin,131,380,live,KXWTAMATCH-26MAY20SASDOD-SAS,KXWTAMATCH-26MAY20SASDOD-DOD,0.8950,0.1050,0.8950,0.8950,0.0100,2026-05-20T10:53:00Z,candle,145213.13,90870.28,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20SEMZAV,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Darja Semenistaja,Katarina Zavatska,107,250,live,KXWTAMATCH-26MAY20SEMZAV-SEM,KXWTAMATCH-26MAY20SEMZAV-ZAV,0.6500,0.3500,0.6500,0.6500,0.0200,2026-05-20T10:55:00Z,candle,570101.88,255075.03,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20SHETRE,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Maiar Sherif Ahmed Abdelaziz,Martina Trevisan,,398,live,KXWTAMATCH-26MAY20SHETRE-SHE,KXWTAMATCH-26MAY20SHETRE-TRE,0.7100,0.2950,0.7065,0.7800,0.2100,2026-05-20T10:55:00Z,candle,323479.81,196926.08,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20STEPIG,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Lisa Pigato,Sloane Stephens,126,312,live,KXWTAMATCH-26MAY20STEPIG-PIG,KXWTAMATCH-26MAY20STEPIG-STE,0.0050,0.9950,0.0050,0.1600,0.0100,2026-05-20T10:53:00Z,candle,136817.08,105632.15,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20SUNITO,wta,2026,2026-05-20T11:00:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Aoi Ito,Lulu Sun,230,113,live,KXWTAMATCH-26MAY20SUNITO-ITO,KXWTAMATCH-26MAY20SUNITO-SUN,0.2350,0.7650,0.2350,0.2350,0.0100,2026-05-20T10:55:00Z,candle,207688.13,140176.80,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20ZHAPAR,wta,2026,2026-05-20T11:30:00Z,2026-05-20,Strasbourg,R16,Clay,atp500,3,Diane Parry,Shuai Zhang,94,74,results,KXWTAMATCH-26MAY20ZHAPAR-PAR,KXWTAMATCH-26MAY20ZHAPAR-ZHA,0.6350,0.3650,0.6350,0.6350,0.0100,2026-05-20T07:55:00Z,candle,474743.24,317387.51,0.00,0.6061,backtest,0.1.0,2026-07-07,matched,completed,Shuai Zhang,0,2026-05-20,no
KXWTAMATCH-26MAY20FERBOU,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Fiona Ferro,Jessica Bouzas Maneiro,200,51,results,KXWTAMATCH-26MAY20FERBOU-FER,KXWTAMATCH-26MAY20FERBOU-BOU,0.4150,0.5850,0.4150,0.4150,0.0100,2026-05-20T07:51:00Z,candle,688221.88,257779.22,0.00,0.4320,backtest,0.1.0,2026-07-07,matched,completed,Jessica Bouzas Maneiro,0,2026-05-20,no
KXWTAMATCH-26MAY20KABMAR,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Tatjana Maria,Yasmine Kabbaj,52,334,results,KXWTAMATCH-26MAY20KABMAR-MAR,KXWTAMATCH-26MAY20KABMAR-KAB,0.7900,0.2050,0.7940,0.7900,0.0200,2026-05-20T07:41:00Z,candle,134674.80,97029.63,0.00,0.7538,backtest,0.1.0,2026-07-07,matched,completed,Yasmine Kabbaj,0,2026-05-20,no
KXWTAMATCH-26MAY20MARKOT,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Petra Marcinko,Yelyzaveta Kotliar,76,528,results,KXWTAMATCH-26MAY20MARKOT-MAR,KXWTAMATCH-26MAY20MARKOT-KOT,0.8800,0.1150,0.8844,0.8850,0.0200,2026-05-20T07:54:00Z,candle,598188.05,301696.94,0.00,0.8237,backtest,0.1.0,2026-07-07,matched,completed,Petra Marcinko,1,2026-05-20,yes
KXWTAMATCH-26MAY20NAHUDV,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Panna Udvardy,Sada Nahimana,68,231,results,KXWTAMATCH-26MAY20NAHUDV-UDV,KXWTAMATCH-26MAY20NAHUDV-NAH,0.7850,0.2150,0.7850,0.7850,0.0100,2026-05-20T07:51:00Z,candle,108445.22,72893.88,0.00,0.6689,backtest,0.1.0,2026-07-07,matched,completed,Panna Udvardy,1,2026-05-20,yes
KXWTAMATCH-26MAY20PARTEI,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Alycia Parks,Jil Teichmann,80,207,results,KXWTAMATCH-26MAY20PARTEI-PAR,KXWTAMATCH-26MAY20PARTEI-TEI,0.5150,0.4750,0.5202,0.5226,0.0100,2026-05-20T07:55:00Z,candle,542664.98,342944.22,0.00,0.5417,backtest,0.1.0,2026-07-07,matched,completed,Jil Teichmann,0,2026-05-20,no
KXWTAMATCH-26MAY20STAKAL,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Anhelina Kalinina,Yuliia Starodubtseva,84,54,results,KXWTAMATCH-26MAY20STAKAL-KAL,KXWTAMATCH-26MAY20STAKAL-STA,0.5750,0.4250,0.5750,0.5750,0.0100,2026-05-20T07:47:00Z,candle,715780.24,394754.50,0.00,0.4833,backtest,0.1.0,2026-07-07,matched,completed,Anhelina Kalinina,1,2026-05-20,yes
KXWTAMATCH-26MAY20TJEOSO,wta,2026,2026-05-20T13:00:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Camila Osorio,Janice Tjen,77,41,results,KXWTAMATCH-26MAY20TJEOSO-OSO,KXWTAMATCH-26MAY20TJEOSO-TJE,0.7550,0.2450,0.7550,0.7550,0.0100,2026-05-20T07:43:00Z,candle,363565.15,252500.70,0.00,0.6043,backtest,0.1.0,2026-07-07,matched,completed,Camila Osorio,1,2026-05-20,yes
KXWTAMATCH-26MAY20FRUPON,wta,2026,2026-05-20T14:30:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Jessika Ponchet,Linda Fruhvirtova,193,178,live,KXWTAMATCH-26MAY20FRUPON-PON,KXWTAMATCH-26MAY20FRUPON-FRU,0.3500,0.6550,0.3483,0.2750,0.0200,2026-05-20T14:25:00Z,candle,178744.50,105234.61,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20GAOTAN,wta,2026,2026-05-20T14:30:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Harmony Tan,Xinyu Gao,203,236,live,KXWTAMATCH-26MAY20GAOTAN-TAN,KXWTAMATCH-26MAY20GAOTAN-GAO,0.4300,0.5850,0.4236,0.4236,0.0200,2026-05-20T14:24:00Z,candle,708717.66,374642.21,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20HUNWAN,wta,2026,2026-05-20T14:30:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Storm Hunter,Xiyu Wang,172,87,live,KXWTAMATCH-26MAY20HUNWAN-HUN,KXWTAMATCH-26MAY20HUNWAN-WAN,0.0050,0.9950,0.0050,0.1238,0.0100,2026-05-20T14:25:00Z,candle,341327.38,192871.52,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY20ARABON,wta,2026,2026-05-20T15:20:00Z,2026-05-20,Rabat,R16,Clay,atp250,3,Anna Bondar,Emiliana Arango,58,98,results,KXWTAMATCH-26MAY20ARABON-BON,KXWTAMATCH-26MAY20ARABON-ARA,0.7550,0.2550,0.7475,0.7475,0.0100,2026-05-20T07:55:00Z,candle,676297.56,334277.81,0.00,0.6811,backtest,0.1.0,2026-07-07,matched,completed,Anna Bondar,1,2026-05-20,yes
KXWTAMATCH-26MAY20BROSTE,wta,2026,2026-05-20T15:40:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Lucia Bronzetti,Lucrezia Stefanini,136,141,live,KXWTAMATCH-26MAY20BROSTE-BRO,KXWTAMATCH-26MAY20BROSTE-STE,0.6400,0.3650,0.6368,0.6318,0.0200,2026-05-20T15:35:00Z,candle,111627.92,86207.30,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20CARTIM,wta,2026,2026-05-20T15:40:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Maria Carle,Maria Timofeeva,232,79,live,KXWTAMATCH-26MAY20CARTIM-CAR,KXWTAMATCH-26MAY20CARTIM-TIM,0.2950,0.7050,0.2950,0.2261,0.0100,2026-05-20T15:35:00Z,candle,281043.19,169451.12,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20KUDTOM,wta,2026,2026-05-20T15:40:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Polina Kudermetova,Viktoriya Tomova,109,229,live,KXWTAMATCH-26MAY20KUDTOM-KUD,KXWTAMATCH-26MAY20KUDTOM-TOM,0.7350,0.3050,0.7067,0.7067,0.0100,2026-05-20T15:35:00Z,candle,346692.97,217370.30,0.00,,,,,unmatched,pending,,,,yes
KXWTAMATCH-26MAY20SRAJOR,wta,2026,2026-05-20T15:40:00Z,2026-05-20,French Open Women Singles Qualification Round 2,,,,,Francisca Jorge,Rebecca Sramkova,219,133,live,KXWTAMATCH-26MAY20SRAJOR-JOR,KXWTAMATCH-26MAY20SRAJOR-SRA,0.1950,0.8150,0.1931,0.1940,0.0100,2026-05-20T15:35:00Z,candle,216716.66,139418.48,0.00,,,,,unmatched,pending,,,,no
KXWTAMATCH-26MAY21BOUANN,wta,2026,2026-05-21T11:30:00Z,2026-05-21,Strasbourg,QF,Clay,atp500,3,Ann Li,Marie Bouzkova,30,27,results,KXWTAMATCH-26MAY21BOUANN-ANN,KXWTAMATCH-26MAY21BOUANN-BOU,0.4850,0.5150,0.4850,0.4950,0.0100,2026-05-21T07:55:00Z,candle,823589.48,594964.97,0.00,0.5122,backtest,0.1.0,2026-07-07,matched,completed,Ann Li,1,2026-05-21,yes
KXWTAMATCH-26MAY21CRIKAS,wta,2026,2026-05-21T11:30:00Z,2026-05-21,Strasbourg,QF,Clay,atp500,3,Daria Kasatkina,Jaqueline Cristian,62,33,results,KXWTAMATCH-26MAY21CRIKAS-KAS,KXWTAMATCH-26MAY21CRIKAS-CRI,0.5950,0.3900,0.6041,0.6010,0.0200,2026-05-21T07:54:00Z,candle,1681288.42,1008662.67,0.00,0.5104,backtest,0.1.0,2026-07-07,matched,completed,Jaqueline Cristian,0,2026-05-21,no
KXWTAMATCH-26MAY21MBOFER,wta,2026,2026-05-21T11:30:00Z,2026-05-21,Strasbourg,QF,Clay,atp500,3,Leylah Fernandez,Victoria Mboko,24,9,results,KXWTAMATCH-26MAY21MBOFER-FER,KXWTAMATCH-26MAY21MBOFER-MBO,0.3750,0.6250,0.3750,0.3750,0.0100,2026-05-21T07:53:00Z,candle,1138817.78,850859.14,0.00,0.4502,backtest,0.1.0,2026-07-07,matched,completed,Victoria Mboko,0,2026-05-21,no
