event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXATPMATCH-26MAY20AUGKOV,atp,2026,2026-05-20T12:00:00Z,2026-05-20,Hamburg,R16,Clay,atp500,3,Aleksandar Kovacevic,Felix Auger-Aliassime,94,5,results,KXATPMATCH-26MAY20AUGKOV-KOV,KXATPMATCH-26MAY20AUGKOV-AUG,0.1250,0.8750,0.1250,0.1250,0.0100,2026-05-20T07:52:00Z,candle,1555527.11,807842.81,0.00,0.1705,backtest,0.1.0,2026-07-07,matched,completed,Aleksandar Kovacevic,1,2026-05-20,yes
KXATPMATCH-26MAY20HUMKHA,atp,2026,2026-05-20T12:00:00Z,2026-05-20,Hamburg,R16,Clay,atp500,3,Karen Khachanov,Ugo Humbert,15,34,results,KXATPMATCH-26MAY20HUMKHA-KHA,KXATPMATCH-26MAY20HUMKHA-HUM,0.7150,0.2850,0.7150,0.7150,0.0100,2026-05-20T07:54:00Z,candle,2309249.28,1382555.50,0.00,0.6446,backtest,0.1.0,2026-07-07,matched,completed,Ugo Humbert,0,2026-05-20,no
KXATPMATCH-26MAY20BUSMEN,atp,2026,2026-05-20T13:00:00Z,2026-05-20,Hamburg,R16,Clay,atp500,3,Ignacio Buse,Jakub Mensik,57,28,results,KXATPMATCH-26MAY20BUSMEN-BUS,KXATPMATCH-26MAY20BUSMEN-MEN,0.3950,0.6050,0.3950,0.3950,0.0100,2026-05-20T07:55:00Z,candle,520265.78,370645.21,0.00,0.3988,backtest,0.1.0,2026-07-07,matched,completed,Ignacio Buse,1,2026-05-20,yes
KXATPMATCH-26MAY20DARHAN,atp,2026,2026-05-20T13:00:00Z,2026-05-20,ATP Hamburg,R16,,,,Luciano Darderi,Yannick Hanfmann,18,51,live,KXATPMATCH-26MAY20DARHAN-DAR,KXATPMATCH-26MAY20DARHAN-HAN,0.6450,0.3650,0.6386,0.6313,0.0100,2026-05-20T12:55:00Z,candle,2746465.52,1662385.68,0.00,,,,,unmatched,pending,,,,yes
KXATPMATCH-26MAY20COLRUU,atp,2026,2026-05-20T14:10:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Casper Ruud,Raphael Collignon,17,64,results,KXATPMATCH-26MAY20COLRUU-RUU,KXATPMATCH-26MAY20COLRUU-COL,0.7350,0.2650,0.7350,0.7450,0.0100,2026-05-20T07:55:00Z,candle,931290.11,574449.14,0.00,0.6824,backtest,0.1.0,2026-07-07,matched,completed,Casper Ruud,1,2026-05-20,yes
KXATPMATCH-26MAY20CADRIE,atp,2026,2026-05-20T14:30:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Gianluca Cadenasso,Leandro Riedi,197,121,results,KXATPMATCH-26MAY20CADRIE-CAD,KXATPMATCH-26MAY20CADRIE-RIE,,,,,,,none,2165792.42,1051502.84,0.00,,,,,matched,completed,Leandro Riedi,0,2026-05-24,no
KXATPMATCH-26MAY20FATJAC,atp,2026,2026-05-20T14:30:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Kyrian Jacquet,Nerman Fatic,147,236,results,KXATPMATCH-26MAY20FATJAC-JAC,KXATPMATCH-26MAY20FATJAC-FAT,,,,,,,none,1640858.71,815305.90,0.00,,,,,matched,completed,Kyrian Jacquet,1,2026-05-24,yes
KXATPMATCH-26MAY20FERMAR,atp,2026,2026-05-20T14:30:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Arthur Fery,Pedro Martinez,153,141,results,KXATPMATCH-26MAY20FERMAR-FER,KXATPMATCH-26MAY20FERMAR-MAR,,,,,,,none,1000045.64,518381.25,0.00,,,,,matched,completed,Pedro Martinez,0,2026-05-24,no
KXATPMATCH-26MAY20NAVSEY,atp,2026,2026-05-20T14:30:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Emilio Nava,Thiago Seyboth Wild,97,294,results,KXATPMATCH-26MAY20NAVSEY-NAV,KXATPMATCH-26MAY20NAVSEY-SEY,,,,,,,none,381402.37,298963.65,0.00,,,,,matched,completed,Emilio Nava,1,2026-05-24,yes
KXATPMATCH-26MAY20BUDGEN,atp,2026,2026-05-20T15:40:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Nicolai Budkov Kjaer,Tom Gentzsch,123,219,results,KXATPMATCH-26MAY20BUDGEN-BUD,KXATPMATCH-26MAY20BUDGEN-GEN,,,,,,,none,196111.99,152087.61,0.00,,,,,matched,completed,Tom Gentzsch,0,2026-05-24,no
KXATPMATCH-26MAY20PAVBAR,atp,2026,2026-05-20T15:40:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Luka Pavlovic,Tomas Barrios Vera,240,135,results,KXATPMATCH-26MAY20PAVBAR-PAV,KXATPMATCH-26MAY20PAVBAR-BAR,,,,,,,none,776919.42,333378.43,0.00,,,,,matched,completed,Luka Pavlovic,1,2026-05-24,yes
KXATPMATCH-26MAY20SCHBLA,atp,2026,2026-05-20T15:40:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Darwin Blanch,Tristan Schoolkate,229,125,results,KXATPMATCH-26MAY20SCHBLA-BLA,KXATPMATCH-26MAY20SCHBLA-SCH,,,,,,,none,554845.84,442956.12,0.00,,,,,matched,completed,Darwin Blanch,1,2026-05-24,yes
KXATPMATCH-26MAY20SCHSAF,atp,2026,2026-05-20T15:40:00Z,2026-05-20,Roland Garros,Q2,Clay,challenger,3,Joel Schwaerzler,Roman Safiullin,169,142,results,KXATPMATCH-26MAY20SCHSAF-SCH,KXATPMATCH-26MAY20SCHSAF-SAF,,,,,,,none,109495.54,89428.90,0.00,,,,,matched,completed,Roman Safiullin,0,2026-05-24,no
KXATPMATCH-26MAY20RINDJE,atp,2026,2026-05-20T16:30:00Z,2026-05-20,Geneva,R16,Clay,atp250,3,Arthur Rinderknech,Laslo Djere,24,238,results,KXATPMATCH-26MAY20RINDJE-RIN,KXATPMATCH-26MAY20RINDJE-DJE,0.5850,0.4050,0.5909,0.5879,0.0100,2026-05-20T07:55:00Z,candle,2245093.69,1056142.01,0.00,0.5296,backtest,0.1.0,2026-07-07,matched,completed,Arthur Rinderknech,1,2026-05-20,yes
KXATPMATCH-26MAY21CECPEL,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Andrea Pellegrino,Marco Cecchinato,126,180,results,KXATPMATCH-26MAY21CECPEL-PEL,KXATPMATCH-26MAY21CECPEL-CEC,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,607009.26,448496.91,0.00,,,,,matched,completed,Andrea Pellegrino,1,2026-05-24,yes
KXATPMATCH-26MAY21DEJZHE,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Jesper de Jong,Michael Zheng,109,146,results,KXATPMATCH-26MAY21DEJZHE-DEJ,KXATPMATCH-26MAY21DEJZHE-ZHE,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,659279.49,463447.40,0.00,,,,,matched,completed,Michael Zheng,0,2026-05-24,no
KXATPMATCH-26MAY21FARNEU,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Jaime Faria,Lukas Neumayer,117,188,results,KXATPMATCH-26MAY21FARNEU-FAR,KXATPMATCH-26MAY21FARNEU-NEU,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,1357677.03,778352.94,0.00,,,,,matched,completed,Jaime Faria,1,2026-05-24,yes
KXATPMATCH-26MAY21GALCIN,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Alexis Galarneau,Federico Cina,194,216,results,KXATPMATCH-26MAY21GALCIN-GAL,KXATPMATCH-26MAY21GALCIN-CIN,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,1895524.76,1147800.61,0.00,,,,,matched,completed,Federico Cina,0,2026-05-24,no
KXATPMATCH-26MAY21HOLDIA,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,August Holmgren,Facundo Diaz Acosta,155,150,results,KXATPMATCH-26MAY21HOLDIA-HOL,KXATPMATCH-26MAY21HOLDIA-DIA,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,815475.18,556121.56,0.00,,,,,matched,completed,Facundo Diaz Acosta,0,2026-05-24,no
KXATPMATCH-26MAY21NAVMUN,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Geneva,QF,Clay,atp250,3,Jaume Munar,Mariano Navone,39,42,results,KXATPMATCH-26MAY21NAVMUN-MUN,KXATPMATCH-26MAY21NAVMUN-NAV,0.4750,0.5250,0.4750,0.4726,0.0100,2026-05-21T07:55:00Z,candle,496406.99,399883.33,0.00,0.3964,backtest,0.1.0,2026-07-07,matched,completed,Mariano Navone,0,2026-05-21,no
KXATPMATCH-26MAY21POPRUU,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Geneva,QF,Clay,atp250,3,Alexei Popyrin,Casper Ruud,61,17,results,KXATPMATCH-26MAY21POPRUU-POP,KXATPMATCH-26MAY21POPRUU-RUU,0.2450,0.7550,0.2450,0.2388,0.0100,2026-05-21T07:53:00Z,candle,1072303.03,770599.91,0.00,0.2104,backtest,0.1.0,2026-07-07,matched,completed,Casper Ruud,0,2026-05-21,no
KXATPMATCH-26MAY21SAMBUE,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Gonzalo Bueno,Toby Samuel,185,159,results,KXATPMATCH-26MAY21SAMBUE-BUE,KXATPMATCH-26MAY21SAMBUE-SAM,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,871244.89,548159.21,0.00,,,,,matched,completed,Toby Samuel,0,2026-05-24,no
KXATPMATCH-26MAY21SVRFAU,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Dalibor Svrcina,Thomas Faurel,111,382,results,KXATPMATCH-26MAY21SVRFAU-SVR,KXATPMATCH-26MAY21SVRFAU-FAU,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,679720.74,506338.52,0.00,,,,,matched,completed,Thomas Faurel,0,2026-05-24,no
KXATPMATCH-26MAY21WONPRA,atp,2026,2026-05-21T12:00:00Z,2026-05-21,Roland Garros,Q3,Clay,challenger,3,Coleman Wong,Juan Carlos Prado Angelo,113,178,results,KXATPMATCH-26MAY21WONPRA-WON,KXATPMATCH-26MAY21WONPRA-PRA,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,1815835.63,1133490.35,0.00,,,,,matched,completed,Juan Carlos Prado Angelo,0,2026-05-24,no
KXATPMATCH-26MAY21BUSHUM,atp,2026,2026-05-21T13:00:00Z,2026-05-21,Hamburg,QF,Clay,atp500,3,Ignacio Buse,Ugo Humbert,57,34,results,KXATPMATCH-26MAY21BUSHUM-BUS,KXATPMATCH-26MAY21BUSHUM-HUM,0.7550,0.2450,0.7550,0.7512,0.0100,2026-05-21T07:55:00Z,candle,2477152.06,1194866.10,0.00,0.5877,backtest,0.1.0,2026-07-07,matched,completed,Ignacio Buse,1,2026-05-21,yes
KXATPMATCH-26MAY21KOVUGO,atp,2026,2026-05-21T13:00:00Z,2026-05-21,Hamburg,QF,Clay,atp500,3,Aleksandar Kovacevic,Camilo Ugo Carabelli,94,68,results,KXATPMATCH-26MAY21KOVUGO-KOV,KXATPMATCH-26MAY21KOVUGO-UGO,0.2900,0.7050,0.2915,0.3000,0.0200,2026-05-21T07:54:00Z,candle,5133152.24,2240290.18,0.00,0.3025,backtest,0.1.0,2026-07-07,matched,completed,Aleksandar Kovacevic,1,2026-05-21,yes
KXATPMATCH-26MAY21PAUALT,atp,2026,2026-05-21T13:00:00Z,2026-05-21,Hamburg,QF,Clay,atp500,3,Daniel Altmaier,Tommy Paul,65,26,results,KXATPMATCH-26MAY21PAUALT-ALT,KXATPMATCH-26MAY21PAUALT-PAU,0.3350,0.6650,0.3350,0.3350,0.0100,2026-05-21T07:55:00Z,candle,1941451.33,1178794.37,0.00,0.3306,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-05-21,no
KXATPMATCH-26MAY21DARDE,atp,2026,2026-05-21T19:00:00Z,2026-05-21,Hamburg,QF,Clay,atp500,3,Alex de Minaur,Luciano Darderi,9,16,results,KXATPMATCH-26MAY21DARDE-DE,KXATPMATCH-26MAY21DARDE-DAR,0.5250,0.4750,0.5250,0.5274,0.0100,2026-05-21T07:55:00Z,candle,3588967.94,2293818.77,0.00,0.5121,backtest,0.1.0,2026-07-07,matched,completed,Alex de Minaur,1,2026-05-21,yes
KXATPMATCH-26MAY21MICTIE,atp,2026,2026-05-21T19:00:00Z,2026-05-21,Geneva,QF,Clay,atp250,3,Alex Michelsen,Learner Tien,41,20,results,KXATPMATCH-26MAY21MICTIE-MIC,KXATPMATCH-26MAY21MICTIE-TIE,0.5150,0.4850,0.5150,0.5150,0.0100,2026-05-21T07:55:00Z,candle,2010190.73,1119563.58,0.00,0.4152,backtest,0.1.0,2026-07-07,matched,completed,Learner Tien,0,2026-05-21,no
KXATPMATCH-26MAY21RINBUB,atp,2026,2026-05-21T20:10:00Z,2026-05-21,Geneva,QF,Clay,atp250,3,Alexander Bublik,Arthur Rinderknech,10,24,results,KXATPMATCH-26MAY21RINBUB-BUB,KXATPMATCH-26MAY21RINBUB-RIN,0.6350,0.3650,0.6350,0.6350,0.0100,2026-05-21T07:55:00Z,candle,3777764.29,2260579.23,0.00,0.6026,backtest,0.1.0,2026-07-07,matched,completed,Alexander Bublik,1,2026-05-21,yes
KXATPMATCH-26MAY22BLAPAV,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Darwin Blanch,Luka Pavlovic,229,240,results,KXATPMATCH-26MAY22BLAPAV-BLA,KXATPMATCH-26MAY22BLAPAV-PAV,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,363388.52,276179.05,0.00,,,,,matched,completed,Luka Pavlovic,0,2026-05-24,no
KXATPMATCH-26MAY22CARDEL,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Hugo Dellien,Roberto Carballes Baena,139,206,results,KXATPMATCH-26MAY22CARDEL-DEL,KXATPMATCH-26MAY22CARDEL-CAR,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,615013.12,417600.00,0.00,,,,,matched,completed,Hugo Dellien,1,2026-05-24,yes
KXATPMATCH-26MAY22GAULLA,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Pablo Llamas Ruiz,Vilius Gaubas,124,133,results,KXATPMATCH-26MAY22GAULLA-LLA,KXATPMATCH-26MAY22GAULLA-GAU,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,287306.24,218594.26,0.00,,,,,matched,completed,Pablo Llamas Ruiz,1,2026-05-24,yes
KXATPMATCH-26MAY22GENSAF,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Roman Safiullin,Tom Gentzsch,142,219,results,KXATPMATCH-26MAY22GENSAF-SAF,KXATPMATCH-26MAY22GENSAF-GEN,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,1219432.48,612510.06,0.00,,,,,matched,completed,Roman Safiullin,1,2026-05-24,yes
KXATPMATCH-26MAY22GILJAC,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Felix Gill,Kyrian Jacquet,237,147,results,KXATPMATCH-26MAY22GILJAC-GIL,KXATPMATCH-26MAY22GILJAC-JAC,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,878568.34,549012.01,0.00,,,,,matched,completed,Kyrian Jacquet,0,2026-05-24,no
KXATPMATCH-26MAY22GOJROD,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Borna Gojo,Jurij Rodionov,172,158,results,KXATPMATCH-26MAY22GOJROD-GOJ,KXATPMATCH-26MAY22GOJROD-ROD,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,593194.58,431645.83,0.00,,,,,matched,completed,Jurij Rodionov,0,2026-05-24,no
KXATPMATCH-26MAY22HERRIE,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Leandro Riedi,Pierre-Hugues Herbert,121,223,results,KXATPMATCH-26MAY22HERRIE-RIE,KXATPMATCH-26MAY22HERRIE-HER,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,1894036.57,1026408.28,0.00,,,,,matched,completed,Pierre-Hugues Herbert,0,2026-05-24,no
KXATPMATCH-26MAY22NAVMAR,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Roland Garros,Q3,Clay,challenger,3,Emilio Nava,Pedro Martinez,97,141,results,KXATPMATCH-26MAY22NAVMAR-NAV,KXATPMATCH-26MAY22NAVMAR-MAR,0.5000,0.5000,0.5000,0.5000,1.0000,2026-05-24T04:00:00Z,candle,471431.62,301793.69,0.00,,,,,matched,completed,Emilio Nava,1,2026-05-24,yes
KXATPMATCH-26MAY22RUUNAV,atp,2026,2026-05-22T12:00:00Z,2026-05-22,Geneva,SF,Clay,atp250,3,Casper Ruud,Mariano Navone,17,42,results,KXATPMATCH-26MAY22RUUNAV-RUU,KXATPMATCH-26MAY22RUUNAV-NAV,0.8050,0.1950,0.8050,0.8050,0.0100,2026-05-22T07:55:00Z,candle,2887435.39,1643468.80,0.00,0.7164,backtest,0.1.0,2026-07-07,matched,completed,Mariano Navone,0,2026-05-22,no
KXATPMATCH-26MAY22KOVBUS,atp,2026,2026-05-22T16:30:00Z,2026-05-22,Hamburg,SF,Clay,atp500,3,Aleksandar Kovacevic,Ignacio Buse,94,57,results,KXATPMATCH-26MAY22KOVBUS-KOV,KXATPMATCH-26MAY22KOVBUS-BUS,0.2350,0.7650,0.2350,0.2350,0.0100,2026-05-22T07:55:00Z,candle,1154553.77,897869.47,0.00,0.2569,backtest,0.1.0,2026-07-07,matched,completed,Ignacio Buse,0,2026-05-22,no
KXATPMATCH-26MAY22TIEBUB,atp,2026,2026-05-22T16:30:00Z,2026-05-22,Geneva,SF,Clay,atp250,3,Alexander Bublik,Learner Tien,10,20,results,KXATPMATCH-26MAY22TIEBUB-BUB,KXATPMATCH-26MAY22TIEBUB-TIE,0.5750,0.4250,0.5750,0.5750,0.0100,2026-05-22T07:55:00Z,candle,4746637.35,2222135.15,0.00,0.5217,backtest,0.1.0,2026-07-07,matched,completed,Learner Tien,0,2026-05-22,no
KXATPMATCH-26MAY22DEPAU,atp,2026,2026-05-22T18:30:00Z,2026-05-22,Hamburg,SF,Clay,atp500,3,Alex de Minaur,Tommy Paul,9,26,results,KXATPMATCH-26MAY22DEPAU-DE,KXATPMATCH-26MAY22DEPAU-PAU,0.5900,0.4050,0.5930,0.5909,0.0200,2026-05-22T07:55:00Z,candle,6851568.29,3277132.35,0.00,0.5328,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-05-22,no
KXATPMATCH-26MAY24BONZVE,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Alexander Zverev,Benjamin Bonzi,3,95,results,KXATPMATCH-26MAY24BONZVE-ZVE,KXATPMATCH-26MAY24BONZVE-BON,0.9400,0.0550,0.9447,0.9455,0.0200,2026-05-24T07:55:00Z,candle,1048654.08,695111.12,0.00,0.9434,backtest,0.1.0,2026-07-07,matched,completed,Alexander Zverev,1,2026-05-24,yes
KXATPMATCH-26MAY24BUSRUB,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Andrey Rublev,Ignacio Buse,13,31,results,KXATPMATCH-26MAY24BUSRUB-RUB,KXATPMATCH-26MAY24BUSRUB-BUS,0.6650,0.3350,0.6650,0.6650,0.0100,2026-05-25T07:55:00Z,candle,6365377.36,3124619.67,0.00,0.5643,backtest,0.1.0,2026-07-07,matched,completed,Andrey Rublev,1,2026-05-25,yes
KXATPMATCH-26MAY24CARLEH,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Jiri Lehecka,Pablo Carreno Busta,12,89,results,KXATPMATCH-26MAY24CARLEH-LEH,KXATPMATCH-26MAY24CARLEH-CAR,0.8150,0.1850,0.8150,0.8150,0.0100,2026-05-25T07:55:00Z,candle,875299.89,616481.98,0.00,0.7163,backtest,0.1.0,2026-07-07,matched,completed,Pablo Carreno Busta,0,2026-05-25,no
KXATPMATCH-26MAY24COBPEL,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Andrea Pellegrino,Flavio Cobolli,124,14,results,KXATPMATCH-26MAY24COBPEL-PEL,KXATPMATCH-26MAY24COBPEL-COB,0.2650,0.7350,0.2650,0.2650,0.0100,2026-05-25T07:54:00Z,candle,760456.48,374201.97,0.00,0.2314,backtest,0.1.0,2026-07-07,matched,completed,Flavio Cobolli,0,2026-05-25,no
KXATPMATCH-26MAY24DAVDZU,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Alejandro Davidovich Fokina,Damir Dzumhur,23,87,results,KXATPMATCH-26MAY24DAVDZU-DAV,KXATPMATCH-26MAY24DAVDZU-DZU,0.8650,0.1250,0.8737,0.8564,0.0100,2026-05-24T07:55:00Z,candle,3210839.92,1440375.32,0.00,0.7970,backtest,0.1.0,2026-07-07,matched,completed,Alejandro Davidovich Fokina,1,2026-05-24,yes
KXATPMATCH-26MAY24DIAZHA,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Facundo Diaz Acosta,Zhizhen Zhang,151,224,results,KXATPMATCH-26MAY24DIAZHA-DIA,KXATPMATCH-26MAY24DIAZHA-ZHA,0.6750,0.3150,0.6818,0.6850,0.0100,2026-05-26T07:53:00Z,candle,352969.39,266028.19,0.00,0.7280,backtest,0.1.0,2026-07-07,matched,completed,Facundo Diaz Acosta,1,2026-05-26,yes
KXATPMATCH-26MAY24DROMEN,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Jakub Mensik,Titouan Droguet,27,107,results,KXATPMATCH-26MAY24DROMEN-MEN,KXATPMATCH-26MAY24DROMEN-DRO,0.6750,0.3250,0.6750,0.6750,0.0100,2026-05-24T07:55:00Z,candle,1337753.48,825345.67,0.00,0.6030,backtest,0.1.0,2026-07-07,matched,completed,Jakub Mensik,1,2026-05-24,yes
KXATPMATCH-26MAY24DUCDIA,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Gabriel Diallo,James Duckworth,49,82,results,KXATPMATCH-26MAY24DUCDIA-DIA,KXATPMATCH-26MAY24DUCDIA-DUC,0.6150,0.3850,0.6150,0.6150,0.0100,2026-05-24T07:55:00Z,candle,377671.12,259382.24,0.00,,,,,matched,retired,James Duckworth,0,2026-05-24,no
KXATPMATCH-26MAY24ETCBOR,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Nuno Borges,Tomas Martin Etcheverry,51,28,results,KXATPMATCH-26MAY24ETCBOR-BOR,KXATPMATCH-26MAY24ETCBOR-ETC,0.3250,0.6750,0.3250,0.3250,0.0100,2026-05-24T07:55:00Z,candle,1774731.34,1106812.27,0.00,0.3226,backtest,0.1.0,2026-07-07,matched,completed,Nuno Borges,1,2026-05-24,yes
KXATPMATCH-26MAY24FARSHA,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Denis Shapovalov,Jaime Faria,39,115,results,KXATPMATCH-26MAY24FARSHA-SHA,KXATPMATCH-26MAY24FARSHA-FAR,0.4050,0.6050,0.4010,0.4010,0.0100,2026-05-26T07:54:00Z,candle,1928411.13,1162890.21,0.00,0.4598,backtest,0.1.0,2026-07-07,matched,completed,Jaime Faria,0,2026-05-26,no
KXATPMATCH-26MAY24FAUVAC,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Thomas Faurel,Valentin Vacherot,378,19,results,KXATPMATCH-26MAY24FAUVAC-FAU,KXATPMATCH-26MAY24FAUVAC-VAC,0.1450,0.8650,0.1436,0.1436,0.0100,2026-05-26T07:55:00Z,candle,2185097.67,1421487.48,0.00,0.1169,backtest,0.1.0,2026-07-07,matched,completed,Valentin Vacherot,0,2026-05-26,no
KXATPMATCH-26MAY24FRIBAS,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Nishesh Basavareddy,Taylor Fritz,148,9,results,KXATPMATCH-26MAY24FRIBAS-BAS,KXATPMATCH-26MAY24FRIBAS-FRI,0.2050,0.7950,0.2050,0.2050,0.0100,2026-05-24T07:55:00Z,candle,6333722.00,3279163.54,0.00,0.1932,backtest,0.1.0,2026-07-07,matched,completed,Nishesh Basavareddy,1,2026-05-24,yes
KXATPMATCH-26MAY24HALBEL,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Mattia Bellucci,Quentin Halys,73,90,results,KXATPMATCH-26MAY24HALBEL-BEL,KXATPMATCH-26MAY24HALBEL-HAL,0.4350,0.5650,0.4350,0.4350,0.0100,2026-05-24T07:55:00Z,candle,1607683.57,1091087.53,0.00,0.4021,backtest,0.1.0,2026-07-07,matched,completed,Quentin Halys,0,2026-05-24,no
KXATPMATCH-26MAY24HIJPAU,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Rinky Hijikata,Tommy Paul,98,21,results,KXATPMATCH-26MAY24HIJPAU-HIJ,KXATPMATCH-26MAY24HIJPAU-PAU,0.0650,0.9350,0.0650,0.0650,0.0100,2026-05-25T07:48:00Z,candle,2505734.28,1392123.08,0.00,0.1049,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-05-25,no
KXATPMATCH-26MAY24HUMMAN,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Adrian Mannarino,Ugo Humbert,45,32,results,KXATPMATCH-26MAY24HUMMAN-MAN,KXATPMATCH-26MAY24HUMMAN-HUM,0.1350,0.8650,0.1350,0.1350,0.0100,2026-05-25T07:55:00Z,candle,321248.93,187757.45,0.00,0.1601,backtest,0.1.0,2026-07-07,matched,completed,Ugo Humbert,0,2026-05-25,no
KXATPMATCH-26MAY24KECMAR,atp,2026,2026-05-24T12:00:00Z,2026-05-24,Roland Garros,R128,Clay,grand_slam,5,Fabian Marozsan,Miomir Kecmanovic,54,48,results,KXATPMATCH-26MAY24KECMAR-MAR,KXATPMATCH-26MAY24KECMAR-KEC,0.4150,0.5950,0.4109,0.4109,0.0100,2026-05-24T07:55:00Z,candle,444666.60,267610.52,0.00,0.3814,backtest,0.1.0,2026-07-07,matched,completed,Miomir Kecmanovic,0,2026-05-24,no
